Año	Mes	CaseCount
2014	4	1
2014	5	3
2014	6	3
2014	7	2
2014	8	7
2014	9	6
2014	10	8
2014	11	6
2014	12	5
2015	1	2
2015	2	5
2015	3	3
2015	4	1
2015	5	3
2015	6	3
2015	7	6
2015	8	2
2015	9	1
2015	10	3
2015	11	1
2015	12	0
2016	1	2
2016	2	0
2016	3	0
2016	4	0
2016	5	0
2016	6	4
2016	7	0
2016	8	4
2016	9	1
2016	10	1
2016	11	2
2016	12	1
2017	1	0
2017	2	1
2017	3	1
2017	4	1
2017	5	0
2017	6	0
2017	7	0
2017	8	1
2017	9	1
2017	10	3
2017	11	0
2017	12	1
2018	1	3
2018	2	1
2018	3	0
2018	4	0
2018	5	1
2018	6	1
2018	7	2
2018	8	1
2018	9	0
2018	10	0
2018	11	0
2018	12	0
2019	1	1
2019	2	2
2019	3	1
2019	4	0
2019	5	0
2019	6	0
2019	7	0
2019	8	0
2019	9	0
2019	10	0
2019	11	0
2019	12	0
2020	1	0
2020	2	0
2020	3	1
2020	4	1
2020	5	0
2020	6	0
2020	7	0
2020	8	1
2020	9	0
2020	10	2
2020	11	0
2020	12	0
2021	1	1
2021	2	0
2021	3	0
2021	4	1
2021	5	2
2021	6	1
2021	7	0
2021	8	1
2021	9	0
2021	10	0
2021	11	0
2021	12	0
2022	1	0
2022	2	0
2022	3	1
2022	4	0
2022	5	0
2022	6	1
2022	7	3
2022	8	1
2022	9	0
2022	10	0
2022	11	0
2022	12	3
